mfg_part_num,raw_part_desc,canonical_brand,brand_code,canonical_manufacturer,manufacturer_code,brand_resolution_status,brand_resolution_source,classpath,product_title,invoice_description,mobile_description,long_description,attributes,brand_info,mpn_confidence,lov_stats,traceability,validation,overall_confidence,needs_human_review,review_required,primary_review_reason,review_reasons
48-40-0740,48-40-0740 Milw 7-1/4in. 24T - Framing Circ Saw Blade,Milwaukee®,MILW,Milwaukee Electric Tool Corp,4031,ALIAS_RESOLVED,canonical_brands.json,Circular Saw Blade,Milwaukee® 48-40-0740 Circular Saw Blade 24 T,CIRCULAR SAW BLADE 24T,"Milwaukee, Circular Saw Blade, 48-40-0740, 24 T, Industrial Grade","Milwaukee®, Circular Saw Blade, Model 48-40-0740, 24 T","{'Item_Type': 'Circular Saw Blade', 'Tooth_Count': '24 T'}","{'canonical_brand': 'Milwaukee®', 'brand_code': 'MILW', 'canonical_manufacturer': 'Milwaukee Electric Tool Corp', 'manufacturer_code': '4031', 'confidence': 0.99, 'resolution_status': 'ALIAS_RESOLVED', 'resolution_source': 'canonical_brands.json', 'needs_review': False}",0.98,"{'total_lov_attributes': 1, 'validated_count': 0, 'normalized_count': 1, 'unmapped_count': 0, 'lov_compliance_rate': 100.0}","{'raw_input': {'mfg_part_num': '48-40-0740', 'part_desc': '48-40-0740 Milw 7-1/4in. 24T - Framing Circ Saw Blade', 'part_manuf': 'Milwaukee Accessory (4031)', 'active_brand_input': 'Milwaukee'}, 'transformations': {'extracted_mpn': '48-40-0740', 'expanded_acronyms_desc': 'Milw 7-1/4in. 24T - Framing Circular Saw Blade', 'uom_normalized_desc': 'Milw 7-1/4 in. 24 T - Framing Circular Saw Blade'}, 'brand_resolution': {'input_brand': 'Milwaukee', 'resolved_brand': 'Milwaukee®', 'brand_code': 'MILW', 'status': 'ALIAS_RESOLVED', 'source': 'canonical_brands.json', 'confidence': 0.99}, 'manufacturer_source': {'resolved_manufacturer': 'Milwaukee Electric Tool Corp', 'manufacturer_code': '4031', 'source': 'canonical_brands.json / manufacturer_master_catalog'}, 'attributes_lov_lineage': [{'attribute': 'Item_Type', 'raw_value': 'Saw Blade', 'normalized_value': 'Circular Saw Blade', 'lov_status': 'LOV_NORMALIZED', 'source': 'lov_master_taxonomy.json (Synonym)'}, {'attribute': 'Tooth_Count', 'raw_value': '24 T', 'normalized_value': '24 T', 'lov_status': 'FREE_FORM', 'source': 'extracted_attribute'}]}","{'is_valid': True, 'confidence_score': 99.0, 'needs_human_review': False, 'review_required': False, 'primary_review_reason': 'NONE', 'review_reasons': [], 'rule_checks': {'invoice_char_limit': True, 'invoice_casing_caps': True, 'mobile_length_compliance': True, 'uom_spacing_compliance': True, 'brand_resolution': True, 'attribute_richness': True}, 'warnings': [], 'passed_checks_count': 6, 'total_checks_count': 6}",99.0,False,False,NONE,[]
48-41-0740,48-41-0740 Milw7-1/4 24TFrming - Blade,Milwaukee®,MILW,Milwaukee Electric Tool Corp,4031,ALIAS_RESOLVED,canonical_brands.json,Industrial Equipment,Milwaukee® 48-41-0740 Milw7-1/4 24TFrming - Blade,MILW7-1/4 24TFRMING -,"Milwaukee, 48-41-0740, Industrial Grade, Commercial Quality, Heavy Duty","Milwaukee®, Model 48-41-0740",{},"{'canonical_brand': 'Milwaukee®', 'brand_code': 'MILW', 'canonical_manufacturer': 'Milwaukee Electric Tool Corp', 'manufacturer_code': '4031', 'confidence': 0.99, 'resolution_status': 'ALIAS_RESOLVED', 'resolution_source': 'canonical_brands.json', 'needs_review': False}",0.98,"{'total_lov_attributes': 0, 'validated_count': 0, 'normalized_count': 0, 'unmapped_count': 0, 'lov_compliance_rate': 100.0}","{'raw_input': {'mfg_part_num': '48-41-0740', 'part_desc': '48-41-0740 Milw7-1/4 24TFrming - Blade', 'part_manuf': 'Milwaukee Accessory (4031)', 'active_brand_input': None}, 'transformations': {'extracted_mpn': '48-41-0740', 'expanded_acronyms_desc': 'Milw7-1/4 24TFrming - Blade', 'uom_normalized_desc': 'Milw7-1/4 24TFrming - Blade'}, 'brand_resolution': {'input_brand': 'Milwaukee Accessory (4031)', 'resolved_brand': 'Milwaukee®', 'brand_code': 'MILW', 'status': 'ALIAS_RESOLVED', 'source': 'canonical_brands.json', 'confidence': 0.99}, 'manufacturer_source': {'resolved_manufacturer': 'Milwaukee Electric Tool Corp', 'manufacturer_code': '4031', 'source': 'canonical_brands.json / manufacturer_master_catalog'}, 'attributes_lov_lineage': []}","{'is_valid': False, 'confidence_score': 85.0, 'needs_human_review': False, 'review_required': False, 'primary_review_reason': 'NONE', 'review_reasons': ['LIMITED_ATTRIBUTES'], 'rule_checks': {'invoice_char_limit': True, 'invoice_casing_caps': True, 'mobile_length_compliance': True, 'uom_spacing_compliance': True, 'brand_resolution': True, 'attribute_richness': False}, 'warnings': ['Limited technical attributes extracted'], 'passed_checks_count': 5, 'total_checks_count': 6}",85.0,False,False,NONE,['LIMITED_ATTRIBUTES']
A-96095,"A-96095 Makita 5-7/8"" 32T Saw Blade",Makita®,MAKT,Makita USA Inc,5142,ALIAS_RESOLVED,canonical_brands.json,Circular Saw Blade,Makita® A-96095 Circular Saw Blade 32 T,CIRCULAR SAW BLADE 32T,"Makita, Circular Saw Blade, A-96095, 32 T, Industrial Grade, Commercial Quality","Makita®, Circular Saw Blade, Model A-96095, 32 T","{'Item_Type': 'Circular Saw Blade', 'Tooth_Count': '32 T'}","{'canonical_brand': 'Makita®', 'brand_code': 'MAKT', 'canonical_manufacturer': 'Makita USA Inc', 'manufacturer_code': '5142', 'confidence': 0.99, 'resolution_status': 'ALIAS_RESOLVED', 'resolution_source': 'canonical_brands.json', 'needs_review': False}",0.98,"{'total_lov_attributes': 1, 'validated_count': 0, 'normalized_count': 1, 'unmapped_count': 0, 'lov_compliance_rate': 100.0}","{'raw_input': {'mfg_part_num': 'A-96095', 'part_desc': 'A-96095 Makita 5-7/8"" 32T Saw Blade', 'part_manuf': 'Makita Usa Inc (5142)', 'active_brand_input': None}, 'transformations': {'extracted_mpn': 'A-96095', 'expanded_acronyms_desc': 'Makita 5-7/8"" 32T Saw Blade', 'uom_normalized_desc': 'Makita 5-7/8 in 32 T Saw Blade'}, 'brand_resolution': {'input_brand': 'Makita Usa Inc (5142)', 'resolved_brand': 'Makita®', 'brand_code': 'MAKT', 'status': 'ALIAS_RESOLVED', 'source': 'canonical_brands.json', 'confidence': 0.99}, 'manufacturer_source': {'resolved_manufacturer': 'Makita USA Inc', 'manufacturer_code': '5142', 'source': 'canonical_brands.json / manufacturer_master_catalog'}, 'attributes_lov_lineage': [{'attribute': 'Item_Type', 'raw_value': 'Saw Blade', 'normalized_value': 'Circular Saw Blade', 'lov_status': 'LOV_NORMALIZED', 'source': 'lov_master_taxonomy.json (Synonym)'}, {'attribute': 'Tooth_Count', 'raw_value': '32 T', 'normalized_value': '32 T', 'lov_status': 'FREE_FORM', 'source': 'extracted_attribute'}]}","{'is_valid': True, 'confidence_score': 99.0, 'needs_human_review': False, 'review_required': False, 'primary_review_reason': 'NONE', 'review_reasons': [], 'rule_checks': {'invoice_char_limit': True, 'invoice_casing_caps': True, 'mobile_length_compliance': True, 'uom_spacing_compliance': True, 'brand_resolution': True, 'attribute_richness': True}, 'warnings': [], 'passed_checks_count': 6, 'total_checks_count': 6}",99.0,False,False,NONE,[]
D0760UX,"D0760UX Diablo 7-1/4"" 60T Circ - Saw Blade",Diablo®,DIAB,Freud America Inc,2435,ALIAS_RESOLVED,canonical_brands.json,Circular Saw Blade,Diablo® D0760UX Circular Saw Blade 60 T,CIRCULAR SAW BLADE 60T,"Diablo, Circular Saw Blade, D0760UX, 60 T, Industrial Grade, Commercial Quality","Diablo®, Circular Saw Blade, Model D0760UX, 60 T","{'Item_Type': 'Circular Saw Blade', 'Tooth_Count': '60 T'}","{'canonical_brand': 'Diablo®', 'brand_code': 'DIAB', 'canonical_manufacturer': 'Freud America Inc', 'manufacturer_code': '2435', 'confidence': 0.99, 'resolution_status': 'ALIAS_RESOLVED', 'resolution_source': 'canonical_brands.json', 'needs_review': False}",0.98,"{'total_lov_attributes': 1, 'validated_count': 0, 'normalized_count': 1, 'unmapped_count': 0, 'lov_compliance_rate': 100.0}","{'raw_input': {'mfg_part_num': 'D0760UX', 'part_desc': 'D0760UX Diablo 7-1/4"" 60T Circ - Saw Blade', 'part_manuf': 'Freud Inc (2435)', 'active_brand_input': 'Diablo'}, 'transformations': {'extracted_mpn': 'D0760UX', 'expanded_acronyms_desc': 'Diablo 7-1/4"" 60T Circular - Saw Blade', 'uom_normalized_desc': 'Diablo 7-1/4 in 60 T Circular - Saw Blade'}, 'brand_resolution': {'input_brand': 'Diablo', 'resolved_brand': 'Diablo®', 'brand_code': 'DIAB', 'status': 'ALIAS_RESOLVED', 'source': 'canonical_brands.json', 'confidence': 0.99}, 'manufacturer_source': {'resolved_manufacturer': 'Freud America Inc', 'manufacturer_code': '2435', 'source': 'canonical_brands.json / manufacturer_master_catalog'}, 'attributes_lov_lineage': [{'attribute': 'Item_Type', 'raw_value': 'Saw Blade', 'normalized_value': 'Circular Saw Blade', 'lov_status': 'LOV_NORMALIZED', 'source': 'lov_master_taxonomy.json (Synonym)'}, {'attribute': 'Tooth_Count', 'raw_value': '60 T', 'normalized_value': '60 T', 'lov_status': 'FREE_FORM', 'source': 'extracted_attribute'}]}","{'is_valid': True, 'confidence_score': 99.0, 'needs_human_review': False, 'review_required': False, 'primary_review_reason': 'NONE', 'review_reasons': [], 'rule_checks': {'invoice_char_limit': True, 'invoice_casing_caps': True, 'mobile_length_compliance': True, 'uom_spacing_compliance': True, 'brand_resolution': True, 'attribute_richness': True}, 'warnings': [], 'passed_checks_count': 6, 'total_checks_count': 6}",99.0,False,False,NONE,[]
230.312.08,230.312.08 CMT Locked Dado Pro Set,CMT®,CMTO,CMT USA Inc,CMTUS,ALIAS_RESOLVED,canonical_brands.json,Industrial Equipment,CMT® 230.312.08 Locked Dado Pro Set,CMT LOCKED DADO,"CMT, 230.312.08, Industrial Grade, Commercial Quality, Professional Performance","CMT®, Model 230.312.08",{},"{'canonical_brand': 'CMT®', 'brand_code': 'CMTO', 'canonical_manufacturer': 'CMT USA Inc', 'manufacturer_code': 'CMTUS', 'confidence': 0.99, 'resolution_status': 'ALIAS_RESOLVED', 'resolution_source': 'canonical_brands.json', 'needs_review': False}",0.98,"{'total_lov_attributes': 0, 'validated_count': 0, 'normalized_count': 0, 'unmapped_count': 0, 'lov_compliance_rate': 100.0}","{'raw_input': {'mfg_part_num': '230.312.08', 'part_desc': '230.312.08 CMT Locked Dado Pro Set', 'part_manuf': 'CMT USA Inc (CMTUS)', 'active_brand_input': None}, 'transformations': {'extracted_mpn': '230.312.08', 'expanded_acronyms_desc': 'CMT Locked Dado Pro Set', 'uom_normalized_desc': 'CMT Locked Dado Pro Set'}, 'brand_resolution': {'input_brand': 'CMT USA Inc (CMTUS)', 'resolved_brand': 'CMT®', 'brand_code': 'CMTO', 'status': 'ALIAS_RESOLVED', 'source': 'canonical_brands.json', 'confidence': 0.99}, 'manufacturer_source': {'resolved_manufacturer': 'CMT USA Inc', 'manufacturer_code': 'CMTUS', 'source': 'canonical_brands.json / manufacturer_master_catalog'}, 'attributes_lov_lineage': []}","{'is_valid': False, 'confidence_score': 85.0, 'needs_human_review': False, 'review_required': False, 'primary_review_reason': 'NONE', 'review_reasons': ['LIMITED_ATTRIBUTES'], 'rule_checks': {'invoice_char_limit': True, 'invoice_casing_caps': True, 'mobile_length_compliance': True, 'uom_spacing_compliance': True, 'brand_resolution': True, 'attribute_richness': False}, 'warnings': ['Limited technical attributes extracted'], 'passed_checks_count': 5, 'total_checks_count': 6}",85.0,False,False,NONE,['LIMITED_ATTRIBUTES']
D0708LF,"D0708LF Saw Blade 7-1/4""x8 - Laminate & Wood Flooring",Diablo®,DIAB,Freud America Inc,2435,ALIAS_RESOLVED,canonical_brands.json,Circular Saw Blade,Diablo® D0708LF Circular Saw Blade,CIRCULAR SAW BLADE,"Diablo, Circular Saw Blade, D0708LF, Industrial Grade, Commercial Quality","Diablo®, Circular Saw Blade, Model D0708LF",{'Item_Type': 'Circular Saw Blade'},"{'canonical_brand': 'Diablo®', 'brand_code': 'DIAB', 'canonical_manufacturer': 'Freud America Inc', 'manufacturer_code': '2435', 'confidence': 0.99, 'resolution_status': 'ALIAS_RESOLVED', 'resolution_source': 'canonical_brands.json', 'needs_review': False}",0.98,"{'total_lov_attributes': 1, 'validated_count': 0, 'normalized_count': 1, 'unmapped_count': 0, 'lov_compliance_rate': 100.0}","{'raw_input': {'mfg_part_num': 'D0708LF', 'part_desc': 'D0708LF Saw Blade 7-1/4""x8 - Laminate & Wood Flooring', 'part_manuf': 'Freud Inc (2435)', 'active_brand_input': None}, 'transformations': {'extracted_mpn': 'D0708LF', 'expanded_acronyms_desc': 'Saw Blade 7-1/4""x8 - Laminate & Wood Flooring', 'uom_normalized_desc': 'Saw Blade 7-1/4 inx8 - Laminate & Wood Flooring'}, 'brand_resolution': {'input_brand': 'Freud Inc (2435)', 'resolved_brand': 'Diablo®', 'brand_code': 'DIAB', 'status': 'ALIAS_RESOLVED', 'source': 'canonical_brands.json', 'confidence': 0.99}, 'manufacturer_source': {'resolved_manufacturer': 'Freud America Inc', 'manufacturer_code': '2435', 'source': 'canonical_brands.json / manufacturer_master_catalog'}, 'attributes_lov_lineage': [{'attribute': 'Item_Type', 'raw_value': 'Saw Blade', 'normalized_value': 'Circular Saw Blade', 'lov_status': 'LOV_NORMALIZED', 'source': 'lov_master_taxonomy.json (Synonym)'}]}","{'is_valid': False, 'confidence_score': 85.0, 'needs_human_review': False, 'review_required': False, 'primary_review_reason': 'NONE', 'review_reasons': ['LIMITED_ATTRIBUTES'], 'rule_checks': {'invoice_char_limit': True, 'invoice_casing_caps': True, 'mobile_length_compliance': True, 'uom_spacing_compliance': True, 'brand_resolution': True, 'attribute_richness': False}, 'warnings': ['Limited technical attributes extracted'], 'passed_checks_count': 5, 'total_checks_count': 6}",85.0,False,False,NONE,['LIMITED_ATTRIBUTES']
D1012LF,"D1012LF Saw Blade 10""x12Teeth - Laminate & Wood Flooring",Diablo®,DIAB,Freud America Inc,2435,ALIAS_RESOLVED,canonical_brands.json,Circular Saw Blade,Diablo® D1012LF Circular Saw Blade,CIRCULAR SAW BLADE,"Diablo, Circular Saw Blade, D1012LF, Industrial Grade, Commercial Quality","Diablo®, Circular Saw Blade, Model D1012LF",{'Item_Type': 'Circular Saw Blade'},"{'canonical_brand': 'Diablo®', 'brand_code': 'DIAB', 'canonical_manufacturer': 'Freud America Inc', 'manufacturer_code': '2435', 'confidence': 0.99, 'resolution_status': 'ALIAS_RESOLVED', 'resolution_source': 'canonical_brands.json', 'needs_review': False}",0.98,"{'total_lov_attributes': 1, 'validated_count': 0, 'normalized_count': 1, 'unmapped_count': 0, 'lov_compliance_rate': 100.0}","{'raw_input': {'mfg_part_num': 'D1012LF', 'part_desc': 'D1012LF Saw Blade 10""x12Teeth - Laminate & Wood Flooring', 'part_manuf': 'Freud Inc (2435)', 'active_brand_input': None}, 'transformations': {'extracted_mpn': 'D1012LF', 'expanded_acronyms_desc': 'Saw Blade 10""x12Teeth - Laminate & Wood Flooring', 'uom_normalized_desc': 'Saw Blade 10 inx12Teeth - Laminate & Wood Flooring'}, 'brand_resolution': {'input_brand': 'Freud Inc (2435)', 'resolved_brand': 'Diablo®', 'brand_code': 'DIAB', 'status': 'ALIAS_RESOLVED', 'source': 'canonical_brands.json', 'confidence': 0.99}, 'manufacturer_source': {'resolved_manufacturer': 'Freud America Inc', 'manufacturer_code': '2435', 'source': 'canonical_brands.json / manufacturer_master_catalog'}, 'attributes_lov_lineage': [{'attribute': 'Item_Type', 'raw_value': 'Saw Blade', 'normalized_value': 'Circular Saw Blade', 'lov_status': 'LOV_NORMALIZED', 'source': 'lov_master_taxonomy.json (Synonym)'}]}","{'is_valid': False, 'confidence_score': 85.0, 'needs_human_review': False, 'review_required': False, 'primary_review_reason': 'NONE', 'review_reasons': ['LIMITED_ATTRIBUTES'], 'rule_checks': {'invoice_char_limit': True, 'invoice_casing_caps': True, 'mobile_length_compliance': True, 'uom_spacing_compliance': True, 'brand_resolution': True, 'attribute_richness': False}, 'warnings': ['Limited technical attributes extracted'], 'passed_checks_count': 5, 'total_checks_count': 6}",85.0,False,False,NONE,['LIMITED_ATTRIBUTES']
D1216LF,"D1216LF Saw Blade 12""x16Teeth - Laminate & Wood Flooring",Diablo®,DIAB,Freud America Inc,2435,ALIAS_RESOLVED,canonical_brands.json,Circular Saw Blade,Diablo® D1216LF Circular Saw Blade,CIRCULAR SAW BLADE,"Diablo, Circular Saw Blade, D1216LF, Industrial Grade, Commercial Quality","Diablo®, Circular Saw Blade, Model D1216LF",{'Item_Type': 'Circular Saw Blade'},"{'canonical_brand': 'Diablo®', 'brand_code': 'DIAB', 'canonical_manufacturer': 'Freud America Inc', 'manufacturer_code': '2435', 'confidence': 0.99, 'resolution_status': 'ALIAS_RESOLVED', 'resolution_source': 'canonical_brands.json', 'needs_review': False}",0.98,"{'total_lov_attributes': 1, 'validated_count': 0, 'normalized_count': 1, 'unmapped_count': 0, 'lov_compliance_rate': 100.0}","{'raw_input': {'mfg_part_num': 'D1216LF', 'part_desc': 'D1216LF Saw Blade 12""x16Teeth - Laminate & Wood Flooring', 'part_manuf': 'Freud Inc (2435)', 'active_brand_input': None}, 'transformations': {'extracted_mpn': 'D1216LF', 'expanded_acronyms_desc': 'Saw Blade 12""x16Teeth - Laminate & Wood Flooring', 'uom_normalized_desc': 'Saw Blade 12 inx16Teeth - Laminate & Wood Flooring'}, 'brand_resolution': {'input_brand': 'Freud Inc (2435)', 'resolved_brand': 'Diablo®', 'brand_code': 'DIAB', 'status': 'ALIAS_RESOLVED', 'source': 'canonical_brands.json', 'confidence': 0.99}, 'manufacturer_source': {'resolved_manufacturer': 'Freud America Inc', 'manufacturer_code': '2435', 'source': 'canonical_brands.json / manufacturer_master_catalog'}, 'attributes_lov_lineage': [{'attribute': 'Item_Type', 'raw_value': 'Saw Blade', 'normalized_value': 'Circular Saw Blade', 'lov_status': 'LOV_NORMALIZED', 'source': 'lov_master_taxonomy.json (Synonym)'}]}","{'is_valid': False, 'confidence_score': 85.0, 'needs_human_review': False, 'review_required': False, 'primary_review_reason': 'NONE', 'review_reasons': ['LIMITED_ATTRIBUTES'], 'rule_checks': {'invoice_char_limit': True, 'invoice_casing_caps': True, 'mobile_length_compliance': True, 'uom_spacing_compliance': True, 'brand_resolution': True, 'attribute_richness': False}, 'warnings': ['Limited technical attributes extracted'], 'passed_checks_count': 5, 'total_checks_count': 6}",85.0,False,False,NONE,['LIMITED_ATTRIBUTES']
DWA47421,"DWA47421 Dewalt 14"" Segmented - Rim Diamond Blade",DEWALT®,DEWLT,Black & Decker/dewlt,2585,ALIAS_RESOLVED,canonical_brands.json,Circular Saw Blade,DEWALT® DWA47421 Circular Saw Blade,CIRCULAR SAW BLADE,"DEWALT, Circular Saw Blade, DWA47421, Diamond, Industrial Grade","DEWALT®, Circular Saw Blade, Model DWA47421, Diamond","{'Item_Type': 'Circular Saw Blade', 'Material': 'Diamond'}","{'canonical_brand': 'DEWALT®', 'brand_code': 'DEWLT', 'canonical_manufacturer': 'Black & Decker/dewlt', 'manufacturer_code': '2585', 'confidence': 0.99, 'resolution_status': 'ALIAS_RESOLVED', 'resolution_source': 'canonical_brands.json', 'needs_review': False}",0.98,"{'total_lov_attributes': 2, 'validated_count': 1, 'normalized_count': 1, 'unmapped_count': 0, 'lov_compliance_rate': 100.0}","{'raw_input': {'mfg_part_num': 'DWA47421', 'part_desc': 'DWA47421 Dewalt 14"" Segmented - Rim Diamond Blade', 'part_manuf': 'Black & Decker/dewlt (2585)', 'active_brand_input': 'DEWALT'}, 'transformations': {'extracted_mpn': 'DWA47421', 'expanded_acronyms_desc': 'Dewalt 14"" Segmented - Rim Diamond Blade', 'uom_normalized_desc': 'Dewalt 14 in Segmented - Rim Diamond Blade'}, 'brand_resolution': {'input_brand': 'DEWALT', 'resolved_brand': 'DEWALT®', 'brand_code': 'DEWLT', 'status': 'ALIAS_RESOLVED', 'source': 'canonical_brands.json', 'confidence': 0.99}, 'manufacturer_source': {'resolved_manufacturer': 'Black & Decker/dewlt', 'manufacturer_code': '2585', 'source': 'canonical_brands.json / manufacturer_master_catalog'}, 'attributes_lov_lineage': [{'attribute': 'Item_Type', 'raw_value': 'Saw Blade', 'normalized_value': 'Circular Saw Blade', 'lov_status': 'LOV_NORMALIZED', 'source': 'lov_master_taxonomy.json (Synonym)'}, {'attribute': 'Material', 'raw_value': 'Diamond', 'normalized_value': 'Diamond', 'lov_status': 'LOV_VALIDATED', 'source': 'lov_master_taxonomy.json'}]}","{'is_valid': True, 'confidence_score': 99.0, 'needs_human_review': False, 'review_required': False, 'primary_review_reason': 'NONE', 'review_reasons': [], 'rule_checks': {'invoice_char_limit': True, 'invoice_casing_caps': True, 'mobile_length_compliance': True, 'uom_spacing_compliance': True, 'brand_resolution': True, 'attribute_richness': True}, 'warnings': [], 'passed_checks_count': 6, 'total_checks_count': 6}",99.0,False,False,NONE,[]
DWA4769,"DWA4769 Dewalt Rim Glass Tile - Blade 10""",DEWALT®,DEWLT,Black & Decker/dewlt,2585,ALIAS_RESOLVED,canonical_brands.json,Industrial Equipment,DEWALT® DWA4769 Rim Glass Tile -,DEWALT RIM GLASS,"DEWALT, DWA4769, Industrial Grade, Commercial Quality, Professional Performance","DEWALT®, Model DWA4769",{},"{'canonical_brand': 'DEWALT®', 'brand_code': 'DEWLT', 'canonical_manufacturer': 'Black & Decker/dewlt', 'manufacturer_code': '2585', 'confidence': 0.99, 'resolution_status': 'ALIAS_RESOLVED', 'resolution_source': 'canonical_brands.json', 'needs_review': False}",0.98,"{'total_lov_attributes': 0, 'validated_count': 0, 'normalized_count': 0, 'unmapped_count': 0, 'lov_compliance_rate': 100.0}","{'raw_input': {'mfg_part_num': 'DWA4769', 'part_desc': 'DWA4769 Dewalt Rim Glass Tile - Blade 10""', 'part_manuf': 'Black & Decker/dewlt (2585)', 'active_brand_input': None}, 'transformations': {'extracted_mpn': 'DWA4769', 'expanded_acronyms_desc': 'Dewalt Rim Glass Tile - Blade 10""', 'uom_normalized_desc': 'Dewalt Rim Glass Tile - Blade 10 in'}, 'brand_resolution': {'input_brand': 'Black & Decker/dewlt (2585)', 'resolved_brand': 'DEWALT®', 'brand_code': 'DEWLT', 'status': 'ALIAS_RESOLVED', 'source': 'canonical_brands.json', 'confidence': 0.99}, 'manufacturer_source': {'resolved_manufacturer': 'Black & Decker/dewlt', 'manufacturer_code': '2585', 'source': 'canonical_brands.json / manufacturer_master_catalog'}, 'attributes_lov_lineage': []}","{'is_valid': False, 'confidence_score': 85.0, 'needs_human_review': False, 'review_required': False, 'primary_review_reason': 'NONE', 'review_reasons': ['LIMITED_ATTRIBUTES'], 'rule_checks': {'invoice_char_limit': True, 'invoice_casing_caps': True, 'mobile_length_compliance': True, 'uom_spacing_compliance': True, 'brand_resolution': True, 'attribute_richness': False}, 'warnings': ['Limited technical attributes extracted'], 'passed_checks_count': 5, 'total_checks_count': 6}",85.0,False,False,NONE,['LIMITED_ATTRIBUTES']
49-93-9204,"49-93-9204 Milw 4-1/2"" Diamond - Tile Blade",Milwaukee®,MILW,Milwaukee Electric Tool Corp,4031,ALIAS_RESOLVED,canonical_brands.json,Industrial Equipment,Milwaukee® 49-93-9204 4-1/2 in Diamond -,MILW 4-1/2 IN,"Milwaukee, 49-93-9204, Diamond, Industrial Grade, Commercial Quality","Milwaukee®, Model 49-93-9204, Diamond",{'Material': 'Diamond'},"{'canonical_brand': 'Milwaukee®', 'brand_code': 'MILW', 'canonical_manufacturer': 'Milwaukee Electric Tool Corp', 'manufacturer_code': '4031', 'confidence': 0.99, 'resolution_status': 'ALIAS_RESOLVED', 'resolution_source': 'canonical_brands.json', 'needs_review': False}",0.98,"{'total_lov_attributes': 1, 'validated_count': 1, 'normalized_count': 0, 'unmapped_count': 0, 'lov_compliance_rate': 100.0}","{'raw_input': {'mfg_part_num': '49-93-9204', 'part_desc': '49-93-9204 Milw 4-1/2"" Diamond - Tile Blade', 'part_manuf': 'Milwaukee Accessory (4031)', 'active_brand_input': None}, 'transformations': {'extracted_mpn': '49-93-9204', 'expanded_acronyms_desc': 'Milw 4-1/2"" Diamond - Tile Blade', 'uom_normalized_desc': 'Milw 4-1/2 in Diamond - Tile Blade'}, 'brand_resolution': {'input_brand': 'Milwaukee Accessory (4031)', 'resolved_brand': 'Milwaukee®', 'brand_code': 'MILW', 'status': 'ALIAS_RESOLVED', 'source': 'canonical_brands.json', 'confidence': 0.99}, 'manufacturer_source': {'resolved_manufacturer': 'Milwaukee Electric Tool Corp', 'manufacturer_code': '4031', 'source': 'canonical_brands.json / manufacturer_master_catalog'}, 'attributes_lov_lineage': [{'attribute': 'Material', 'raw_value': 'Diamond', 'normalized_value': 'Diamond', 'lov_status': 'LOV_VALIDATED', 'source': 'lov_master_taxonomy.json'}]}","{'is_valid': False, 'confidence_score': 85.0, 'needs_human_review': False, 'review_required': False, 'primary_review_reason': 'NONE', 'review_reasons': ['LIMITED_ATTRIBUTES'], 'rule_checks': {'invoice_char_limit': True, 'invoice_casing_caps': True, 'mobile_length_compliance': True, 'uom_spacing_compliance': True, 'brand_resolution': True, 'attribute_richness': False}, 'warnings': ['Limited technical attributes extracted'], 'passed_checks_count': 5, 'total_checks_count': 6}",85.0,False,False,NONE,['LIMITED_ATTRIBUTES']
